Date,Spot,Index
28-Mar-24,20255.15039,Nifty 500
28-Mar-24,13526.5,Mid Cap 50
28-Mar-24,48075.75,Mid Cap
28-Mar-24,15270.45,Small Cap
28-Mar-24,21419.09961,Auto
28-Mar-24,47124.602,Bank
28-Mar-24,39020.60156,Energy
28-Mar-24,53949.19922,FMCG
28-Mar-24,20989.09961,Finance
28-Mar-24,34898.14844,IT
28-Mar-24,1795.85,Media
28-Mar-24,8257.200195,Metal
28-Mar-24,18996.15039,Pharma
28-Mar-24,900.6500244,Realty
28-Mar-24,8336,Infra
28-Mar-24,56.610001,GoldBees
28-Mar-24,2291.4299,Nifty 10 year G-Sec Index
05-Apr-24,33142.19,Nifty TRI
05-Apr-24,22513.7,Nifty
05-Apr-24,62696.10156,Nifty Next 50
05-Apr-24,23240.551,Nifty 100
05-Apr-24,12551,Nifty 200
05-Apr-24,20715.09961,Nifty 500
05-Apr-24,13978.34961,Mid Cap 50
05-Apr-24,50022.85,Mid Cap
05-Apr-24,16355.35,Small Cap
05-Apr-24,21600.90039,Auto
05-Apr-24,48493.051,Bank
05-Apr-24,39451.55078,Energy
05-Apr-24,53925.94922,FMCG
05-Apr-24,21556.65039,Finance
05-Apr-24,35247.89844,IT
05-Apr-24,1916.25,Media
05-Apr-24,8699.049805,Metal
05-Apr-24,19160.75,Pharma
05-Apr-24,937.75,Realty
05-Apr-24,8361.650391,Infra
05-Apr-24,59.029999,GoldBees
05-Apr-24,2284.22,Nifty 10 year G-Sec Index
12-Apr-24,33150.59,Nifty TRI
12-Apr-24,22519.4,Nifty
12-Apr-24,63067.85156,Nifty Next 50
12-Apr-24,23254.9,Nifty 100
12-Apr-24,12559.2998,Nifty 200
12-Apr-24,20745.5,Nifty 500
12-Apr-24,14049.09961,Mid Cap 50
12-Apr-24,50067.55,Mid Cap
12-Apr-24,16496.4,Small Cap
12-Apr-24,21851.30078,Auto
12-Apr-24,48564.551,Bank
12-Apr-24,39756,Energy
12-Apr-24,53701.39844,FMCG
12-Apr-24,21521.80078,Finance
12-Apr-24,35018.10156,IT
12-Apr-24,1888.25,Media
12-Apr-24,8951.299805,Metal
12-Apr-24,18788.65039,Pharma
12-Apr-24,952.4000244,Realty
12-Apr-24,8414.299805,Infra
12-Apr-24,61.91,GoldBees
12-Apr-24,2277,Nifty 10 year G-Sec Index
19-Apr-24,32602.42,Nifty TRI
19-Apr-24,22147,Nifty
19-Apr-24,61887.89844,Nifty Next 50
19-Apr-24,22859.801,Nifty 100
19-Apr-24,12325.84961,Nifty 200
19-Apr-24,20385.19922,Nifty 500
19-Apr-24,13595.4502,Mid Cap 50
19-Apr-24,48696.95,Mid Cap
19-Apr-24,16270.4,Small Cap
19-Apr-24,21609.69922,Auto
19-Apr-24,47574.148,Bank
19-Apr-24,39357.85156,Energy
19-Apr-24,53055.44922,FMCG
19-Apr-24,21173,Finance
19-Apr-24,33368.30078,IT
19-Apr-24,1870.35,Media
19-Apr-24,8909,Metal
19-Apr-24,18404.59961,Pharma
19-Apr-24,926.25,Realty
19-Apr-24,8339.049805,Infra
19-Apr-24,62.240002,GoldBees
19-Apr-24,2276.3799,Nifty 10 year G-Sec Index
26-Apr-24,33004.19,Nifty TRI
26-Apr-24,22419.95,Nifty
26-Apr-24,64134.55078,Nifty Next 50
26-Apr-24,23232.1,Nifty 100
26-Apr-24,12570.2998,Nifty 200
26-Apr-24,20839.34961,Nifty 500
26-Apr-24,14083.25,Mid Cap 50
26-Apr-24,50624.1,Mid Cap
26-Apr-24,16981.3,Small Cap
26-Apr-24,22111.55078,Auto
26-Apr-24,48201.051,Bank
26-Apr-24,39968.30078,Energy
26-Apr-24,54300.75,FMCG
26-Apr-24,21354.05078,Finance
26-Apr-24,33666.25,IT
26-Apr-24,1910.95,Media
26-Apr-24,9222.650391,Metal
26-Apr-24,18994.65039,Pharma
26-Apr-24,969.0499878,Realty
26-Apr-24,8527.25,Infra
26-Apr-24,61.330002,GoldBees
26-Apr-24,2273.8999,Nifty 10 year G-Sec Index
03-May-24,33086.51,Nifty TRI
03-May-24,22475.85,Nifty
03-May-24,65770.5,Nifty Next 50
03-May-24,23382.75,Nifty 100
03-May-24,12651.15039,Nifty 200
03-May-24,20959.55078,Nifty 500
03-May-24,14189.2998,Mid Cap 50
03-May-24,50935.15,Mid Cap
03-May-24,16936.5,Small Cap
03-May-24,22541.34961,Auto
03-May-24,48923.551,Bank
03-May-24,40571.05078,Energy
03-May-24,54273.89844,FMCG
03-May-24,21797.40039,Finance
03-May-24,32908.39844,IT
03-May-24,1851.1,Media
03-May-24,9276.299805,Metal
03-May-24,19133.40039,Pharma
03-May-24,962.6500244,Realty
03-May-24,8519.5,Infra
03-May-24,60.48,GoldBees
03-May-24,2281.24,Nifty 10 year G-Sec Index
10-May-24,32522.55,Nifty TRI
10-May-24,22055.2,Nifty
10-May-24,63934.19922,Nifty Next 50
10-May-24,22909.1,Nifty 100
10-May-24,12380.5498,Nifty 200
10-May-24,20469.09961,Nifty 500
10-May-24,13909.90039,Mid Cap 50
10-May-24,49532.3,Mid Cap
10-May-24,16106.75,Small Cap
10-May-24,22846.90039,Auto
10-May-24,47421.102,Bank
10-May-24,39089.44922,Energy
10-May-24,55276.5,FMCG
10-May-24,21094.15039,Finance
10-May-24,32935.14844,IT
10-May-24,1772.4,Media
10-May-24,8977.450195,Metal
10-May-24,18609.44922,Pharma
10-May-24,935.3499756,Realty
10-May-24,8283.299805,Infra
10-May-24,61.919998,GoldBees
10-May-24,2288.5801,Nifty 10 year G-Sec Index
18-May-24,33190.97,Nifty TRI
18-May-24,22502,Nifty
18-May-24,67657,Nifty Next 50
18-May-24,23508.6,Nifty 100
18-May-24,12744.75,Nifty 200
18-May-24,21144.44922,Nifty 500
18-May-24,14588.34961,Mid Cap 50
18-May-24,51869.25,Mid Cap
18-May-24,17009.6,Small Cap
18-May-24,23339.30078,Auto
18-May-24,48199.5,Bank
18-May-24,40432.85156,Energy
18-May-24,55217.85156,FMCG
18-May-24,21502.15039,Finance
18-May-24,33438.75,IT
18-May-24,1834.35,Media
18-May-24,9608.799805,Metal
18-May-24,19108,Pharma
18-May-24,1004.849976,Realty
18-May-24,8656.950195,Infra
18-May-24,62.889999,GoldBees
18-May-24,2292.8799,Nifty 10 year G-Sec Index
24-May-24,33881.75,Nifty TRI
24-May-24,22957.1,Nifty
24-May-24,69033.25,Nifty Next 50
24-May-24,23980.1,Nifty 100
24-May-24,12981.65039,Nifty 200
24-May-24,21483.75,Nifty 500
24-May-24,14662.65039,Mid Cap 50
24-May-24,52424.45,Mid Cap
24-May-24,16883,Small Cap
24-May-24,23891.44922,Auto
24-May-24,48971.648,Bank
24-May-24,41634.64844,Energy
24-May-24,55449.14844,FMCG
24-May-24,21852.30078,Finance
24-May-24,33824.30078,IT
24-May-24,1897,Media
24-May-24,9928.400391,Metal
24-May-24,19119.5,Pharma
24-May-24,1023.650024,Realty
24-May-24,8855.900391,Infra
24-May-24,60.889999,GoldBees
24-May-24,2300.6399,Nifty 10 year G-Sec Index
31-May-24,33285.9,Nifty TRI
31-May-24,22530.7,Nifty
31-May-24,67527.64844,Nifty Next 50
31-May-24,23518.051,Nifty 100
31-May-24,12742.7998,Nifty 200
31-May-24,21103.30078,Nifty 500
31-May-24,14443.4502,Mid Cap 50
31-May-24,51705.7,Mid Cap
31-May-24,16696.7,Small Cap
31-May-24,23419.59961,Auto
31-May-24,48983.949,Bank
31-May-24,40255.5,Energy
31-May-24,54107.35156,FMCG
31-May-24,21718.30078,Finance
31-May-24,32386.09961,IT
31-May-24,1870.4,Media
31-May-24,9723.599609,Metal
31-May-24,18796.30078,Pharma
31-May-24,1019.400024,Realty
31-May-24,8668,Infra
31-May-24,61.290001,GoldBees
31-May-24,2301.98,Nifty 10 year G-Sec Index
07-Jun-24,34431.61,Nifty TRI
07-Jun-24,23290.15,Nifty
07-Jun-24,69222.25,Nifty Next 50
07-Jun-24,24266.051,Nifty 100
07-Jun-24,13142,Nifty 200
07-Jun-24,21764.15039,Nifty 500
07-Jun-24,14952.40039,Mid Cap 50
07-Jun-24,53194.7,Mid Cap
07-Jun-24,17215.55,Small Cap
07-Jun-24,25020.19922,Auto
07-Jun-24,49803.199,Bank
07-Jun-24,40283.30078,Energy
07-Jun-24,57953.35156,FMCG
07-Jun-24,22165.80078,Finance
07-Jun-24,35169.89844,IT
07-Jun-24,1970.65,Media
07-Jun-24,9833.599609,Metal
07-Jun-24,19578,Pharma
07-Jun-24,1069.5,Realty
07-Jun-24,8752.599609,Infra
07-Jun-24,61.09,GoldBees
07-Jun-24,2297.78,Nifty 10 year G-Sec Index
14-Jun-24,34710.67,Nifty TRI
14-Jun-24,23465.6,Nifty
14-Jun-24,71892.14844,Nifty Next 50
14-Jun-24,24571.65,Nifty 100
14-Jun-24,13360.59961,Nifty 200
14-Jun-24,22214.30078,Nifty 500
14-Jun-24,15523.59961,Mid Cap 50
14-Jun-24,55225.95,Mid Cap
14-Jun-24,18043.6,Small Cap
14-Jun-24,25722.09961,Auto
14-Jun-24,50002,Bank
14-Jun-24,41040,Energy
14-Jun-24,57225.85156,FMCG
14-Jun-24,22411.94922,Finance
14-Jun-24,34598.55078,IT
14-Jun-24,2057.8501,Media
14-Jun-24,9912.099609,Metal
14-Jun-24,19895.65039,Pharma
14-Jun-24,1129.099976,Realty
14-Jun-24,9028.700195,Infra
14-Jun-24,60.599998,GoldBees
14-Jun-24,2329.8201,Nifty 10 year G-Sec Index
21-Jun-24,34779.9,Nifty TRI
21-Jun-24,23501.1,Nifty
21-Jun-24,71111.79688,Nifty Next 50
21-Jun-24,24555.5,Nifty 100
21-Jun-24,13361.09961,Nifty 200
21-Jun-24,22236.19922,Nifty 500
21-Jun-24,15623.7998,Mid Cap 50
21-Jun-24,55429.15,Mid Cap
21-Jun-24,18235.05,Small Cap
21-Jun-24,25092.30078,Auto
21-Jun-24,51661.449,Bank
21-Jun-24,40457.55078,Energy
21-Jun-24,55990.10156,FMCG
21-Jun-24,22991.55078,Finance
21-Jun-24,35200.30078,IT
21-Jun-24,2039.65,Media
21-Jun-24,9990.900391,Metal
21-Jun-24,19528.40039,Pharma
21-Jun-24,1131.900024,Realty
21-Jun-24,8885.700195,Infra
21-Jun-24,61.529999,GoldBees
21-Jun-24,2334.22,Nifty 10 year G-Sec Index
28-Jun-24,35539.16,Nifty TRI
28-Jun-24,24010.6,Nifty
28-Jun-24,71523.45313,Nifty Next 50
28-Jun-24,25007.25,Nifty 100
28-Jun-24,13579.25,Nifty 200
28-Jun-24,22559.69922,Nifty 500
28-Jun-24,15711.15039,Mid Cap 50
28-Jun-24,55736.9,Mid Cap
28-Jun-24,18317.7,Small Cap
28-Jun-24,25200.59961,Auto
28-Jun-24,52342.25,Bank
28-Jun-24,41789.19922,Energy
28-Jun-24,56756.85156,FMCG
28-Jun-24,23420.30078,Finance
28-Jun-24,36157.5,IT
28-Jun-24,1992.35,Media
28-Jun-24,9814.299805,Metal
28-Jun-24,19731.55078,Pharma
28-Jun-24,1104.75,Realty
28-Jun-24,9133.950195,Infra
28-Jun-24,60.630001,GoldBees
28-Jun-24,2332.01,Nifty 10 year G-Sec Index
05-Jul-24,36009.61,Nifty TRI
05-Jul-24,24323.85,Nifty
05-Jul-24,73426.54688,Nifty Next 50
05-Jul-24,25391.25,Nifty 100
05-Jul-24,13807.25,Nifty 200
05-Jul-24,22987.65039,Nifty 500
05-Jul-24,16097.34961,Mid Cap 50
05-Jul-24,57089.45,Mid Cap
05-Jul-24,18941.2,Small Cap
05-Jul-24,25398.30078,Auto
05-Jul-24,52660.352,Bank
05-Jul-24,42523.89844,Energy
05-Jul-24,57673,FMCG
05-Jul-24,23641.75,Finance
05-Jul-24,37720.75,IT
05-Jul-24,2047.55,Media
05-Jul-24,9970.5,Metal
05-Jul-24,20453.84961,Pharma
05-Jul-24,1119.150024,Realty
05-Jul-24,9250.599609,Infra
05-Jul-24,61.48,GoldBees
05-Jul-24,2337.4399,Nifty 10 year G-Sec Index
12-Jul-24,36278.67,Nifty TRI
12-Jul-24,24502.15,Nifty
12-Jul-24,73732.10156,Nifty Next 50
12-Jul-24,25577.301,Nifty 100
12-Jul-24,13895.2998,Nifty 200
12-Jul-24,23095.44922,Nifty 500
12-Jul-24,15954.90039,Mid Cap 50
12-Jul-24,57173.8,Mid Cap
12-Jul-24,18949.05,Small Cap
12-Jul-24,25145.44922,Auto
12-Jul-24,52278.898,Bank
12-Jul-24,42846.35156,Energy
12-Jul-24,59725.75,FMCG
12-Jul-24,23604.40039,Finance
12-Jul-24,39023,IT
12-Jul-24,2074.1499,Media
12-Jul-24,9708.200195,Metal
12-Jul-24,20612.65039,Pharma
12-Jul-24,1093.199951,Realty
12-Jul-24,9276.299805,Infra
12-Jul-24,61.889999,GoldBees
12-Jul-24,2341.73,Nifty 10 year G-Sec Index
19-Jul-24,36328.6,Nifty TRI
19-Jul-24,24530.9,Nifty
19-Jul-24,71353,Nifty Next 50
19-Jul-24,25450.85,Nifty 100
19-Jul-24,13788.15039,Nifty 200
19-Jul-24,22853.59961,Nifty 500
19-Jul-24,15596.40039,Mid Cap 50
19-Jul-24,55908.3,Mid Cap
19-Jul-24,18397.75,Small Cap
19-Jul-24,24963.34961,Auto
19-Jul-24,52265.602,Bank
19-Jul-24,42062.80078,Energy
19-Jul-24,61087.89844,FMCG
19-Jul-24,23596.34961,Finance
19-Jul-24,39923.30078,IT
19-Jul-24,1962.95,Media
19-Jul-24,9256.299805,Metal
19-Jul-24,20425.40039,Pharma
19-Jul-24,1096.199951,Realty
19-Jul-24,9122.349609,Infra
19-Jul-24,62.41,GoldBees
19-Jul-24,2348.0801,Nifty 10 year G-Sec Index
26-Jul-24,36784.48,Nifty TRI
26-Jul-24,24834.85,Nifty
26-Jul-24,73400.64844,Nifty Next 50
26-Jul-24,25841.9,Nifty 100
26-Jul-24,14039.2002,Nifty 200
26-Jul-24,23292.05078,Nifty 500
26-Jul-24,16296.2998,Mid Cap 50
26-Jul-24,57768.1,Mid Cap
26-Jul-24,18854,Small Cap
26-Jul-24,26250.69922,Auto
26-Jul-24,51295.949,Bank
26-Jul-24,43238.30078,Energy
26-Jul-24,62728.80078,FMCG
26-Jul-24,23316.69922,Finance
26-Jul-24,40977.35156,IT
26-Jul-24,2075.6499,Media
26-Jul-24,9423.400391,Metal
26-Jul-24,21603.09961,Pharma
26-Jul-24,1077.650024,Realty
26-Jul-24,9372.25,Infra
26-Jul-24,59.990002,GoldBees
26-Jul-24,2356.01,Nifty 10 year G-Sec Index
02-Aug-24,36624.49,Nifty TRI
02-Aug-24,24717.7,Nifty
02-Aug-24,73328.14844,Nifty Next 50
02-Aug-24,25771.9,Nifty 100
02-Aug-24,14012.90039,Nifty 200
02-Aug-24,23259.44922,Nifty 500
02-Aug-24,16269.15039,Mid Cap 50
02-Aug-24,57913.65,Mid Cap
02-Aug-24,18800.6,Small Cap
02-Aug-24,25714.44922,Auto
02-Aug-24,51350.148,Bank
02-Aug-24,44334.25,Energy
02-Aug-24,61745.14844,FMCG
02-Aug-24,23365.90039,Finance
02-Aug-24,39730.30078,IT
02-Aug-24,2100.3,Media
02-Aug-24,9314.549805,Metal
02-Aug-24,21902.84961,Pharma
02-Aug-24,1037.150024,Realty
02-Aug-24,9379.049805,Infra
02-Aug-24,59.669998,GoldBees
02-Aug-24,2363.5,Nifty 10 year G-Sec Index
09-Aug-24,36126.23,Nifty TRI
09-Aug-24,24367.5,Nifty
09-Aug-24,72718.85156,Nifty Next 50
09-Aug-24,25425.4,Nifty 100
09-Aug-24,13826.0498,Nifty 200
09-Aug-24,22923.5,Nifty 500
09-Aug-24,16176.5498,Mid Cap 50
09-Aug-24,57174.4,Mid Cap
09-Aug-24,18410.2,Small Cap
09-Aug-24,25346.65039,Auto
09-Aug-24,50484.5,Bank
09-Aug-24,43216.05078,Energy
09-Aug-24,62157.35156,FMCG
09-Aug-24,22983.30078,Finance
09-Aug-24,39043.30078,IT
09-Aug-24,2101.6499,Media
09-Aug-24,9038.299805,Metal
09-Aug-24,22209.55078,Pharma
09-Aug-24,1022.25,Realty
09-Aug-24,9166.450195,Infra
09-Aug-24,58.66,GoldBees
09-Aug-24,2370.1899,Nifty 10 year G-Sec Index
16-Aug-24,36415.85,Nifty TRI
16-Aug-24,24541.15,Nifty
16-Aug-24,72943.20313,Nifty Next 50
16-Aug-24,25578.5,Nifty 100
16-Aug-24,13914.7002,Nifty 200
16-Aug-24,23056.5,Nifty 500
16-Aug-24,16246.25,Mid Cap 50
16-Aug-24,57656,Mid Cap
16-Aug-24,18436.85,Small Cap
16-Aug-24,25597.34961,Auto
16-Aug-24,50516.898,Bank
16-Aug-24,42762.69922,Energy
16-Aug-24,62213,FMCG
16-Aug-24,22976.19922,Finance
16-Aug-24,40878.25,IT
16-Aug-24,2059.6499,Media
16-Aug-24,8994.099609,Metal
16-Aug-24,22106.5,Pharma
16-Aug-24,1048.650024,Realty
16-Aug-24,9157.900391,Infra
16-Aug-24,59.470001,GoldBees
16-Aug-24,2375.3899,Nifty 10 year G-Sec Index
23-Aug-24,36849.02,Nifty TRI
23-Aug-24,24823.15,Nifty
23-Aug-24,74403.60156,Nifty Next 50
23-Aug-24,25905.949,Nifty 100
23-Aug-24,14099.2002,Nifty 200
23-Aug-24,23418.65039,Nifty 500
23-Aug-24,16463.09961,Mid Cap 50
23-Aug-24,58555.3,Mid Cap
23-Aug-24,19079.25,Small Cap
23-Aug-24,25850.69922,Auto
23-Aug-24,50933.449,Bank
23-Aug-24,43338.14844,Energy
23-Aug-24,63409.25,FMCG
23-Aug-24,23232.15039,Finance
23-Aug-24,41089.85156,IT
23-Aug-24,2068.95,Media
23-Aug-24,9290.5,Metal
23-Aug-24,22527.84961,Pharma
23-Aug-24,1018.099976,Realty
23-Aug-24,9271.950195,Infra
23-Aug-24,60.25,GoldBees
23-Aug-24,2380.4199,Nifty 10 year G-Sec Index
30-Aug-24,37461.73,Nifty TRI
30-Aug-24,25235.9,Nifty
30-Aug-24,75279.79688,Nifty Next 50
30-Aug-24,26274.35,Nifty 100
30-Aug-24,14295.7002,Nifty 200
30-Aug-24,23734.55078,Nifty 500
30-Aug-24,16618.80078,Mid Cap 50
30-Aug-24,59286.65,Mid Cap
30-Aug-24,19307.1,Small Cap
30-Aug-24,26172.80078,Auto
30-Aug-24,51351,Bank
30-Aug-24,43757.39844,Energy
30-Aug-24,63059.75,FMCG
30-Aug-24,23637.90039,Finance
30-Aug-24,42787.80078,IT
30-Aug-24,2104.5,Media
30-Aug-24,9405.25,Metal
30-Aug-24,23217.59961,Pharma
30-Aug-24,1053.400024,Realty
30-Aug-24,9425.75,Infra
30-Aug-24,60.66,GoldBees
30-Aug-24,2382.1499,Nifty 10 year G-Sec Index
06-Sep-24,36892.07,Nifty TRI
06-Sep-24,24852.15,Nifty
06-Sep-24,74462,Nifty Next 50
06-Sep-24,25928.551,Nifty 100
06-Sep-24,14107.40039,Nifty 200
06-Sep-24,23477.69922,Nifty 500
06-Sep-24,16413.94922,Mid Cap 50
06-Sep-24,58501.95,Mid Cap
06-Sep-24,19276.05,Small Cap
06-Sep-24,25527.15039,Auto
06-Sep-24,50576.852,Bank
06-Sep-24,42212.44922,Energy
06-Sep-24,63175.69922,FMCG
06-Sep-24,23529.75,Finance
06-Sep-24,42228.89844,IT
06-Sep-24,2059.8999,Media
06-Sep-24,9161.150391,Metal
06-Sep-24,23043.40039,Pharma
06-Sep-24,1032.099976,Realty
06-Sep-24,9183.900391,Infra
06-Sep-24,60.66,GoldBees
06-Sep-24,2387.1799,Nifty 10 year G-Sec Index
13-Sep-24,37640.8,Nifty TRI
13-Sep-24,25356.5,Nifty
13-Sep-24,75427.54688,Nifty Next 50
13-Sep-24,26419.9,Nifty 100
13-Sep-24,14391.40039,Nifty 200
13-Sep-24,23928.19922,Nifty 500
13-Sep-24,16878,Mid Cap 50
13-Sep-24,60034.05,Mid Cap
13-Sep-24,19505.95,Small Cap
13-Sep-24,25820.84961,Auto
13-Sep-24,51938.05,Bank
13-Sep-24,42229.39844,Energy
13-Sep-24,65062.80078,FMCG
13-Sep-24,23979.55078,Finance
13-Sep-24,43394.35156,IT
13-Sep-24,2118.45,Media
13-Sep-24,9370.650391,Metal
13-Sep-24,23457.65039,Pharma
13-Sep-24,1053.650024,Realty
13-Sep-24,9333.75,Infra
13-Sep-24,61.64,GoldBees
13-Sep-24,2400.65,Nifty 10 year G-Sec Index
20-Sep-24,38285.67,Nifty TRI
20-Sep-24,25790.95,Nifty
20-Sep-24,75481.85156,Nifty Next 50
20-Sep-24,26821,Nifty 100
20-Sep-24,14580.90039,Nifty 200
20-Sep-24,24193.80078,Nifty 500
20-Sep-24,16767.44922,Mid Cap 50
20-Sep-24,60208.8,Mid Cap
20-Sep-24,19332.15,Small Cap
20-Sep-24,26394.55078,Auto
20-Sep-24,53793.2,Bank
20-Sep-24,42850,Energy
20-Sep-24,65870.79688,FMCG
20-Sep-24,24789.19922,Finance
20-Sep-24,42204.39844,IT
20-Sep-24,2062.95,Media
20-Sep-24,9404.299805,Metal
20-Sep-24,23005.25,Pharma
20-Sep-24,1101.599976,Realty
20-Sep-24,9455.400391,Infra
20-Sep-24,62.43,GoldBees
20-Sep-24,2407.79,Nifty 10 year G-Sec Index
27-Sep-24,38861.64,Nifty TRI
27-Sep-24,26178.95,Nifty
27-Sep-24,77813.25,Nifty Next 50
27-Sep-24,27253.85,Nifty 100
27-Sep-24,14784.7998,Nifty 200
27-Sep-24,24489.55078,Nifty 500
27-Sep-24,16987.90039,Mid Cap 50
27-Sep-24,60381.15,Mid Cap
27-Sep-24,19242,Small Cap
27-Sep-24,27610.75,Auto
27-Sep-24,53834.3,Bank
27-Sep-24,44545,Energy
27-Sep-24,65845.45313,FMCG
27-Sep-24,24907.94922,Finance
27-Sep-24,42312.60156,IT
27-Sep-24,2114.8,Media
27-Sep-24,10064.59961,Metal
27-Sep-24,23519.09961,Pharma
27-Sep-24,1117.800049,Realty
27-Sep-24,9689.099609,Infra
27-Sep-24,63.48,GoldBees
27-Sep-24,2412.03,Nifty 10 year G-Sec Index
04-Oct-24,37133.25,Nifty TRI
04-Oct-24,25014.6,Nifty
04-Oct-24,74620.25,Nifty Next 50
04-Oct-24,26056,Nifty 100
04-Oct-24,14165.0498,Nifty 200
04-Oct-24,23534.94922,Nifty 500
04-Oct-24,16387.59961,Mid Cap 50
04-Oct-24,58474.45,Mid Cap
04-Oct-24,18758.65,Small Cap
04-Oct-24,25926.30078,Auto
04-Oct-24,51462.05,Bank
04-Oct-24,42080.64844,Energy
04-Oct-24,63380.05078,FMCG
04-Oct-24,23621.80078,Finance
04-Oct-24,41912.5,IT
04-Oct-24,2070.95,Media
04-Oct-24,10113.2002,Metal
04-Oct-24,23094.69922,Pharma
04-Oct-24,1031.800049,Realty
04-Oct-24,9153.5,Infra
04-Oct-24,63.99,GoldBees
04-Oct-24,2403.71,Nifty 10 year G-Sec Index
11-Oct-24,37058.49,Nifty TRI
11-Oct-24,24964.25,Nifty
11-Oct-24,75378.45313,Nifty Next 50
11-Oct-24,26054.1,Nifty 100
11-Oct-24,14194,Nifty 200
11-Oct-24,23611.25,Nifty 500
11-Oct-24,16520.90039,Mid Cap 50
11-Oct-24,59212.7,Mid Cap
11-Oct-24,19008.8,Small Cap
11-Oct-24,26436.59961,Auto
11-Oct-24,51172.3,Bank
11-Oct-24,41515.80078,Energy
11-Oct-24,62080.19922,FMCG
11-Oct-24,23612.55078,Finance
11-Oct-24,42335.69922,IT
11-Oct-24,2077.25,Media
11-Oct-24,9932.700195,Metal
11-Oct-24,23582.25,Pharma
11-Oct-24,1040.599976,Realty
11-Oct-24,9165.650391,Infra
11-Oct-24,63.54,GoldBees
11-Oct-24,2414.13,Nifty 10 year G-Sec Index
18-Oct-24,36898.25,Nifty TRI
18-Oct-24,24854.05,Nifty
18-Oct-24,74288.10156,Nifty Next 50
18-Oct-24,25853.8,Nifty 100
18-Oct-24,14080.5,Nifty 200
18-Oct-24,23440.7,Nifty 500
18-Oct-24,16460.59961,Mid Cap 50
18-Oct-24,58649.15,Mid Cap
18-Oct-24,19077.8,Small Cap
18-Oct-24,25146.90039,Auto
18-Oct-24,52094.2,Bank
18-Oct-24,41205.55078,Energy
18-Oct-24,61042.10156,FMCG
18-Oct-24,23938.09961,Finance
18-Oct-24,42106.5,IT
18-Oct-24,2042.2,Media
18-Oct-24,9753.900391,Metal
18-Oct-24,23356.19922,Pharma
18-Oct-24,1047.300049,Realty
18-Oct-24,9182,Infra
18-Oct-24,65.18,GoldBees
18-Oct-24,2414.6,Nifty 10 year G-Sec Index
25-Oct-24,35902.92,Nifty TRI
25-Oct-24,24180.8,Nifty
25-Oct-24,69716.5,Nifty Next 50
25-Oct-24,25022.2,Nifty 100
25-Oct-24,13567.5,Nifty 200
25-Oct-24,22499.05,Nifty 500
25-Oct-24,15419.6,Mid Cap 50
25-Oct-24,55277.95,Mid Cap
25-Oct-24,17847.9,Small Cap
25-Oct-24,23799.30078,Auto
25-Oct-24,50787.45,Bank
25-Oct-24,39063.75,Energy
25-Oct-24,58908.5,FMCG
25-Oct-24,23732.69922,Finance
25-Oct-24,42038.85156,IT
25-Oct-24,1894.35,Media
25-Oct-24,9048.950195,Metal
25-Oct-24,22574.55078,Pharma
25-Oct-24,974.3499756,Realty
25-Oct-24,8712.450195,Infra
25-Oct-24,65.45,GoldBees
25-Oct-24,2410.5,Nifty 10 year G-Sec Index
01-Nov-24,36118.25,Nifty TRI
01-Nov-24,24304.35,Nifty
01-Nov-24,70400.75,Nifty Next 50
01-Nov-24,25184.6,Nifty 100
01-Nov-24,13690.35,Nifty 200
01-Nov-24,22823.55,Nifty 500
01-Nov-24,15649.3,Mid Cap 50
01-Nov-24,56496.05,Mid Cap
01-Nov-24,18794.9,Small Cap
01-Nov-24,23805.59961,Auto
01-Nov-24,51673.9,Bank
01-Nov-24,39635.64844,Energy
01-Nov-24,59433.19922,FMCG
01-Nov-24,23947.59961,Finance
01-Nov-24,40433.64844,IT
01-Nov-24,2027.25,Media
01-Nov-24,9390.299805,Metal
01-Nov-24,22807.15039,Pharma
01-Nov-24,1009.099976,Realty
01-Nov-24,8869.150391,Infra
01-Nov-24,66.62,GoldBees
01-Nov-24,2412.53,Nifty 10 year G-Sec Index
08-Nov-24,35896.71,Nifty TRI
08-Nov-24,24148.2,Nifty
08-Nov-24,69774.20313,Nifty Next 50
08-Nov-24,25002.95,Nifty 100
08-Nov-24,13602.3,Nifty 200
08-Nov-24,22645.65,Nifty 500
08-Nov-24,15656.9,Mid Cap 50
08-Nov-24,56352,Mid Cap
08-Nov-24,18445.6,Small Cap
08-Nov-24,23805.19922,Auto
08-Nov-24,51561.2,Bank
08-Nov-24,38403.64844,Energy
08-Nov-24,58359.39844,FMCG
08-Nov-24,23834.55078,Finance
08-Nov-24,42050.14844,IT
08-Nov-24,1960.7,Media
08-Nov-24,9308.900391,Metal
08-Nov-24,22542.25,Pharma
08-Nov-24,967.6500244,Realty
08-Nov-24,8709.400391,Infra
08-Nov-24,65,GoldBees
08-Nov-24,2420.36,Nifty 10 year G-Sec Index
14-Nov-24,34988.48,Nifty TRI
14-Nov-24,23532.7,Nifty
14-Nov-24,67408.64844,Nifty Next 50
14-Nov-24,24366.05,Nifty 100
14-Nov-24,13220.4,Nifty 200
14-Nov-24,21963.1,Nifty 500
14-Nov-24,15048.1,Mid Cap 50
14-Nov-24,54043.1,Mid Cap
14-Nov-24,17601.05,Small Cap
14-Nov-24,22914.5,Auto
14-Nov-24,50179.55,Bank
14-Nov-24,37047.55078,Energy
14-Nov-24,55782.69922,FMCG
14-Nov-24,23200.30078,Finance
